#Name                Lat.  Long.  Diam.(km)

MR|Mare Nubium        |21.3S| 16.6W|   715.0
MR|Mare Orientale     |19.4S| 92.8W|   327.0
MR|Oceanus Procellarum|18.4N| 57.4W|  2568.0
MR|Mare Serenitatis   |28.0N| 17.5E|   707.0
MR|Mare Smythii       | 1.3N| 87.5E|   373.0
MR|Mare Spumans       | 1.1N| 65.1E|   139.0
MR|Mare Tranquillitatis| 8.5N| 31.4E|   873.0
MR|Mare Undarum       | 6.8N| 68.4E|   243.0
MR|Mare Vaporum       |13.3N|  3.6E|   245.0
VA|Vallis Alpes       |48.5N|  3.2E| 166.0
VA|Vallis Baade       |45.9S| 76.2W| 203.0
VA|Vallis Bohr        |12.4N| 86.6W|  80.0
VA|Vallis Bouvard     |38.3S| 83.1W| 284.0
VA|Vallis Capella     | 7.6S| 34.9E|  49.0
VA|Vallis Inghirami   |43.8S| 72.2W| 148.0
VA|Vallis Palitzsch   |26.4S| 64.3E| 132.0
VA|Vallis Planck      |58.4S|126.1E| 451.0
VA|Vallis Rheita      |42.5S| 51.5E| 445.0
VA|Vallis Schrödinger |67.0S|105.0E| 310.0
VA|Vallis Schröteri   |26.2N| 50.8W| 168.0
VA|Vallis Snellius    |31.1S| 56.0E| 592.0
LA|Lacus Aestatis     |15.0S| 69.0W|  90.0
LA|Lacus Autumni      | 9.9S| 83.9W| 183.0
LA|Lacus Bonitatis    |23.2N| 43.7E|  92.0
LA|Lacus Doloris      |17.1N|  9.0E| 110.0
LA|Lacus Excellentiae |35.4S| 44.0W| 184.0
LA|Lacus Felicitatis  |19.0N|  5.0E|  90.0
LA|Lacus Gaudii       |16.2N| 12.6E| 113.0
LA|Lacus Hiemalis     |15.0N| 14.0E|  50.0
LA|Lacus Lenitatis    |14.0N| 12.0E|  80.0
LA|Lacus Luxuriae     |19.0N|176.0E|  50.0
LA|Lacus Mortis       |45.0N| 27.2E| 151.0
LA|Lacus Oblivionis   |21.0S|168.0W|  50.0
LA|Lacus Odii         |19.0N|  7.0E|  70.0
LA|Lacus Perseverantia| 8.0N| 62.0E|  70.0
LA|Lacus Solitudinis  |27.8S|104.3E| 139.0
LA|Lacus Somniorum    |38.0N| 29.2E| 384.0
LA|Lacus Spei         |43.0N| 65.0E|  80.0
LA|Lacus Temporis     |45.9N| 58.4E| 117.0
LA|Lacus Timoris      |38.8S| 27.3W| 117.0
LA|Lacus Veris        |16.5S| 86.1W| 396.0
SI|Sinus Aestuun      |10.9N|  8.8W| 290.0
SI|Sinus Amoris       |18.1N| 39.1E| 130.0
SI|Sinus Asperitatis  | 3.8S| 27.4E| 206.0
SI|Sinus Concordiae   |10.8N| 43.2E| 142.0
SI|Sinus Fidei        |18.0N|  2.0E|  70.0
SI|Sinus Honoris      |11.7N| 18.1E| 109.0
SI|Sinus Iridum       |44.1N| 31.5W| 236.0
SI|Sinus Lunicus      |31.8N|  1.4W| 126.0
SI|Sinus Medii        | 2.4N|  1.7E| 335.0
SI|Sinus Roris        |54.0N| 56.6W| 202.0
SI|Sinus Successus    | 0.9N| 59.0E| 132.0
